$SPX, Daily
      Date,       Open,       High,        Low,      Close,        Volume 
09/18/1970,     82.290,     83.500,     81.770,     82.620,             0 
09/21/1970,     82.620,     83.150,     81.520,     81.910,             0 
09/22/1970,     81.910,     82.240,     80.820,     81.860,             0 
09/23/1970,     81.860,     83.150,     81.520,     81.910,             0 
09/24/1970,     81.910,     82.240,     80.820,     81.660,             0 
09/25/1970,     81.660,     83.600,     81.410,     82.830,             0 
09/28/1970,     82.830,     84.560,     82.610,     83.910,             0 
09/29/1970,     83.910,     84.570,     83.110,     83.860,             0 
09/30/1970,     83.860,     84.990,     82.780,     84.300,             0 
10/01/1970,     84.300,     84.700,     83.460,     84.320,             0 
10/02/1970,     84.320,     85.560,     84.060,     85.160,             0 
10/05/1970,     85.160,     86.990,     85.010,     86.470,             0 
10/06/1970,     86.470,     87.750,     86.040,     86.850,             0 
10/07/1970,     86.850,     87.470,     85.550,     86.890,             0 
10/08/1970,     86.890,     87.370,     85.550,     85.950,             0 
10/09/1970,     85.950,     86.250,     84.540,     85.080,             0 
10/12/1970,     85.050,     85.050,     83.580,     84.170,             0 
10/13/1970,     84.170,     84.700,     83.240,     84.060,             0 
10/14/1970,     84.060,     84.830,     83.420,     84.190,             0 
10/15/1970,     84.190,     85.280,     83.820,     84.650,             0 
10/16/1970,     84.650,     85.210,     83.830,     84.280,             0 
10/19/1970,     84.280,     84.290,     82.810,     83.150,             0 
10/20/1970,     83.150,     84.190,     82.620,     83.640,             0 
10/21/1970,     83.640,     84.720,     83.210,     83.660,             0 
10/22/1970,     83.660,     84.040,     82.770,     83.380,             0 
10/23/1970,     83.380,     84.300,     82.910,     83.770,             0 
10/26/1970,     83.770,     84.260,     82.890,     83.310,             0 
10/27/1970,     83.310,     83.730,     82.520,     83.120,             0 
10/28/1970,     83.120,     83.810,     82.290,     83.430,             0 
10/29/1970,     83.430,     84.100,     82.820,     83.360,             0 
10/30/1970,     83.360,     83.800,     82.520,     83.250,             0 
11/02/1970,     83.250,     83.990,     82.660,     83.510,             0 
11/03/1970,     84.510,     85.260,     83.820,     84.220,             0 
11/04/1970,     84.220,     85.260,     83.820,     84.390,             0 
11/05/1970,     84.390,     84.790,     83.530,     84.100,             0 
11/06/1970,     84.100,     84.730,     83.550,     84.220,             0 
11/09/1970,     84.220,     85.270,     83.820,     84.670,             0 
11/10/1970,     84.670,     85.690,     84.180,     84.790,             0 
11/11/1970,     84.790,     86.240,     84.690,     85.030,             0 
11/12/1970,     85.030,     85.540,     83.810,     84.150,             0 
11/13/1970,     84.150,     84.330,     82.920,     83.370,             0 
11/16/1970,     83.370,     83.750,     82.340,     83.240,             0 
11/17/1970,     83.240,     84.170,     82.810,     83.470,             0 
11/18/1970,     83.470,     83.530,     82.410,     82.790,             0 
11/19/1970,     82.790,     83.480,     82.230,     82.910,             0 
11/20/1970,     82.910,     84.060,     82.490,     83.720,             0 
11/23/1970,     83.720,     84.920,     83.470,     84.240,             0 
11/24/1970,     84.240,     85.180,     83.590,     84.780,             0 
11/25/1970,     84.780,     85.700,     84.350,     85.090,             0 
11/27/1970,     85.090,     86.210,     84.670,     85.930,             0 
11/30/1970,     85.930,     87.600,     85.790,     87.200,             0 
12/01/1970,     87.200,     88.610,     86.110,     87.470,             0 
12/02/1970,     87.470,     88.830,     86.720,     88.480,             0 
12/03/1970,     88.480,     89.870,     88.110,     88.900,             0 
12/04/1970,     88.900,     89.890,     88.120,     89.460,             0 
12/07/1970,     89.460,     90.390,     88.760,     89.940,             0 
12/08/1970,     89.940,     90.470,     88.870,     89.470,             0 
12/09/1970,     89.470,     90.030,     88.480,     89.540,             0 
12/10/1970,     89.540,     90.870,     89.010,     89.920,             0 
12/11/1970,     89.920,     90.930,     89.440,     90.260,             0 
12/14/1970,     90.260,     90.810,     89.280,     89.800,             0 
12/15/1970,     89.800,     90.320,     88.930,     89.660,             0 
12/16/1970,     89.660,     90.220,     88.770,     89.720,             0 
12/17/1970,     89.720,     90.610,     89.310,     90.040,             0 
12/18/1970,     90.040,     90.770,     89.420,     90.220,             0 
12/21/1970,     90.220,     90.770,     89.360,     89.940,             0 
12/22/1970,     89.940,     90.840,     89.350,     90.040,             0 
12/23/1970,     90.040,     90.860,     89.350,     90.100,             0 
12/24/1970,     90.100,     91.080,     89.810,     90.610,             0 
12/28/1970,     90.610,     91.490,     90.280,     91.090,             0 
12/29/1970,     91.090,     92.380,     90.730,     92.080,             0 
12/30/1970,     92.080,     92.990,     91.600,     92.270,             0 
12/31/1970,     92.270,     92.790,     91.360,     92.150,             0 
01/04/1971,     92.150,     92.190,     90.640,     91.150,             0 
01/05/1971,     91.150,     92.280,     90.690,     91.800,             0 
01/06/1971,     91.800,     93.000,     91.500,     92.350,             0 
01/07/1971,     92.350,     93.260,     91.750,     92.380,             0 
01/08/1971,     92.380,     93.020,     91.600,     92.190,             0 
01/11/1971,     92.190,     92.670,     90.990,     91.980,             0 
01/12/1971,     91.980,     93.280,     91.630,     92.720,             0 
01/13/1971,     92.720,     93.660,     91.880,     92.560,             0 
01/14/1971,     92.560,     93.360,     91.670,     92.800,             0 
01/15/1971,     92.800,     93.940,     92.250,     93.030,             0 
01/18/1971,     93.030,     94.110,     92.630,     93.410,             0 
01/19/1971,     93.410,     94.280,     92.850,     93.760,             0 
01/20/1971,     93.760,     94.530,     93.070,     93.780,             0 
01/21/1971,     93.780,     94.690,     93.150,     94.190,             0 
01/22/1971,     94.190,     95.530,     93.960,     94.880,             0 
01/25/1971,     94.880,     95.930,     94.160,     95.280,             0 
01/26/1971,     95.280,     96.360,     94.690,     95.590,             0 
01/27/1971,     95.590,     95.780,     93.960,     94.890,             0 
01/28/1971,     94.890,     95.780,     94.120,     95.210,             0 
01/29/1971,     95.210,     96.490,     94.790,     95.880,             0 
02/01/1971,     95.880,     97.050,     95.380,     96.420,             0 
02/02/1971,     96.420,     97.190,     95.600,     96.430,             0 
02/03/1971,     96.430,     97.190,     95.580,     96.630,             0 
02/04/1971,     96.630,     97.260,     95.690,     96.620,             0 
02/05/1971,     96.620,     97.580,     95.840,     96.930,             0 
02/08/1971,     96.930,     98.040,     96.130,     97.450,             0 
02/09/1971,     97.450,     98.500,     96.900,     97.510,             0 
02/10/1971,     97.510,     97.970,     96.230,     97.390,             0 
02/11/1971,     97.390,     98.490,     96.990,     97.910,             0 
02/12/1971,     97.910,     98.960,     97.560,     98.430,             0 
02/16/1971,     98.430,     99.590,     97.850,     98.660,             0 
02/17/1971,     98.660,     99.320,     97.320,     98.200,             0 
02/18/1971,     98.200,     98.600,     96.960,     97.560,             0 
02/19/1971,     97.560,     97.790,     96.250,     96.740,             0 
02/22/1971,     96.650,     96.650,     94.970,     95.720,             0 
02/23/1971,     95.720,     96.670,     94.920,     96.090,             0 
02/24/1971,     96.090,     97.340,     95.860,     96.730,             0 
02/25/1971,     96.730,     97.710,     96.080,     96.960,             0 
02/26/1971,     96.960,     97.540,     95.840,     96.750,             0 
03/01/1971,     96.750,     97.480,     96.110,     97.000,             0 
03/02/1971,     97.000,     97.600,     96.320,     96.980,             0 
03/03/1971,     96.980,     97.540,     96.300,     96.950,             0 
03/04/1971,     96.950,     98.380,     96.900,     97.920,             0 
03/05/1971,     97.920,     99.490,     97.820,     98.960,             0 
03/08/1971,     98.960,     99.440,     98.420,     99.380,             0 
03/09/1971,     99.380,    100.310,     98.720,     99.460,             0 
03/10/1971,     99.460,    100.100,     98.630,     99.300,             0 
03/11/1971,     99.300,    100.290,     98.570,     99.390,             0 
03/12/1971,     99.390,    100.090,     98.640,     99.570,             0 
03/15/1971,      99.57,     101.15,      99.12,     100.71,             0 
03/16/1971,     100.71,     101.94,     100.36,     101.21,             0 
03/17/1971,     101.21,     101.66,      99.98,     101.12,             0 
03/18/1971,     101.12,     102.03,     100.43,     101.19,             0 
03/19/1971,     101.19,     101.74,     100.35,     101.01,             0 
03/22/1971,     101.01,     101.46,     100.08,     100.62,             0 
03/23/1971,     100.62,     101.06,      99.62,     100.28,             0 
03/24/1971,    100.280,    100.630,     99.150,     99.620,             0 
03/25/1971,     99.620,    100.030,     98.360,     99.610,             0 
03/26/1971,     99.610,    100.650,     99.180,     99.950,             0 
03/29/1971,      99.95,     100.74,      99.36,     100.03,             0 
03/30/1971,     100.03,     100.86,      99.41,     100.26,             0 
03/31/1971,     100.26,     101.05,      99.69,     100.31,             0 
04/01/1971,     100.31,     100.99,      99.63,     100.39,             0 
04/02/1971,     100.39,     101.23,      99.86,     100.56,             0 
04/05/1971,     100.56,     101.41,      99.88,     100.79,             0 
04/06/1971,     100.79,     102.11,     100.30,     101.51,             0 
04/07/1971,     101.51,     102.87,     101.13,     101.98,             0 
04/08/1971,     101.98,     102.86,     101.30,     102.10,             0 
04/12/1971,     102.10,     103.54,     101.75,     102.88,             0 
04/13/1971,     102.88,     103.96,     102.25,     102.98,             0 
04/14/1971,     102.98,     104.01,     102.28,     103.37,             0 
04/15/1971,     103.37,     104.40,     102.76,     103.52,             0 
04/16/1971,     103.52,     104.18,     102.68,     103.49,             0 
04/19/1971,     103.49,     104.63,     103.09,     104.01,             0 
04/20/1971,     104.01,     104.58,     103.06,     103.61,             0 
04/21/1971,     103.61,     104.16,     102.55,     103.36,             0 
04/22/1971,     103.36,     104.27,     102.58,     103.56,             0 
04/23/1971,     103.56,     104.63,     102.79,     104.05,             0 
04/26/1971,     104.05,     104.83,     103.19,     103.94,             0 
04/27/1971,     103.94,     105.07,     103.23,     104.59,             0 
04/28/1971,     104.59,     105.60,     103.85,     104.77,             0 
04/29/1971,     104.77,     105.58,     103.90,     104.63,             0 
04/30/1971,     104.63,     104.96,     103.25,     103.95,             0 
05/03/1971,     103.95,     104.11,     102.37,     103.29,             0 
05/04/1971,     103.29,     104.36,     102.71,     103.79,             0 
05/05/1971,     103.79,     104.28,     102.68,     103.78,             0 
05/06/1971,     103.78,     104.42,     102.80,     103.23,             0 
05/07/1971,     103.23,     103.50,     101.86,     102.87,             0 
05/10/1971,     102.87,     103.15,     101.71,     102.36,             0 
05/11/1971,     102.36,     103.37,     101.50,     102.62,             0 
05/12/1971,     102.62,     103.57,     102.12,     102.90,             0 
05/13/1971,     102.90,     103.57,     101.98,     102.69,             0 
05/14/1971,     102.69,     103.17,     101.65,     102.21,             0 
05/17/1971,     102.08,     102.08,     100.25,     100.69,             0 
05/18/1971,     100.69,     101.62,      99.68,     100.83,             0 
05/19/1971,     100.83,     101.75,     100.30,     101.07,             0 
05/20/1971,     101.07,     102.17,     100.61,     101.31,             0 
05/21/1971,     101.31,     101.84,     100.41,     100.99,             0 
05/24/1971,     100.99,     101.24,      99.72,     100.13,             0 
05/25/1971,    100.130,    100.390,     98.730,     99.470,             0 
05/26/1971,     99.470,    100.490,     98.930,     99.590,             0 
05/27/1971,     99.590,    100.140,     98.780,     99.400,             0 
05/28/1971,     99.400,    100.170,     98.680,     99.630,             0 
06/01/1971,      99.63,     100.76,      99.22,     100.20,             0 
06/02/1971,     100.20,     101.53,      99.89,     100.96,             0 
06/03/1971,     100.96,     102.07,     100.30,     101.01,             0 
06/04/1971,     101.01,     101.88,     100.43,     101.30,             0 
06/07/1971,     101.30,     102.02,     100.55,     101.09,             0 
06/08/1971,     101.09,     101.50,      99.91,     100.32,             0 
06/09/1971,     100.32,     100.97,      99.28,     100.29,             0 
06/10/1971,     100.29,     101.23,      99.78,     100.64,             0 
06/11/1971,     100.64,     101.71,     100.18,     101.07,             0 
06/14/1971,     101.07,     101.28,      99.78,     100.22,             0 
06/15/1971,     100.22,     101.10,      99.45,     100.32,             0 
06/16/1971,     100.32,     101.29,      99.68,     100.52,             0 
06/17/1971,     100.52,     101.37,      99.87,     100.50,             0 
06/18/1971,    100.500,    100.630,     98.650,     98.970,             0 
06/21/1971,     98.970,     99.180,     97.220,     97.870,             0 
06/22/1971,     97.870,     98.660,     96.920,     97.590,             0 
06/23/1971,     97.590,     98.950,     97.360,     98.410,             0 
06/24/1971,     98.410,     99.000,     97.590,     98.130,             0 
06/25/1971,     98.130,     98.660,     97.330,     97.990,             0 
06/28/1971,     97.990,     98.480,     97.020,     97.740,             0 
06/29/1971,     97.740,     99.390,     97.610,     98.820,             0 
06/30/1971,     98.820,    100.290,     98.680,     98.700,             0 
07/01/1971,     99.160,    100.650,     99.160,     99.780,             0 
07/02/1971,     99.780,    100.310,     99.090,     99.780,             0 
07/06/1971,     99.780,    100.350,     99.100,     99.760,             0 
07/07/1971,      99.76,     100.83,      99.25,     100.04,             0 
07/08/1971,     100.04,     101.03,      99.59,     100.34,             0 
07/09/1971,     100.34,     101.33,      99.86,     100.69,             0 
07/12/1971,     100.69,     101.52,     100.19,     100.82,             0 
07/13/1971,    100.820,    101.060,     99.070,     99.500,             0 
07/14/1971,     99.500,     99.830,     98.230,     99.220,             0 
07/15/1971,     99.220,    100.480,     98.760,     99.280,             0 
07/16/1971,     99.280,    100.350,     98.640,     99.110,             0 
07/19/1971,     99.110,     99.570,     98.110,     98.930,             0 
07/20/1971,     98.930,    100.010,     98.600,     99.320,             0 
07/21/1971,     99.320,    100.000,     98.740,     99.280,             0 
07/22/1971,     99.280,     99.820,     98.500,     99.110,             0 
07/23/1971,     99.110,     99.600,     98.260,     98.940,             0 
07/26/1971,     98.940,     99.470,     96.670,     98.140,             0 
07/27/1971,     98.140,     98.990,     97.420,     97.780,             0 
07/28/1971,     97.780,     98.150,     96.510,     97.070,             0 
07/29/1971,     97.070,     97.220,     95.370,     96.020,             0 
07/30/1971,     96.020,     96.780,     95.080,     95.580,             0 
08/02/1971,     95.580,     96.760,     95.220,     95.960,             0 
08/03/1971,     95.960,     96.110,     94.060,     94.510,             0 
08/04/1971,     94.510,     95.340,     93.350,     93.890,             0 
08/05/1971,     93.890,     94.890,     93.330,     94.090,             0 
08/06/1971,     94.090,     94.910,     93.630,     94.250,             0 
08/09/1971,     94.250,     94.550,     93.170,     93.530,             0 
08/10/1971,     93.530,     94.130,     92.810,     93.540,             0 
08/11/1971,     93.540,     95.060,     93.350,     94.660,             0 
08/12/1971,     94.810,     96.500,     94.810,     96.000,             0 
08/13/1971,     96.000,     96.530,     95.190,     95.690,             0 
08/16/1971,     97.900,    100.960,     97.900,     98.760,             0 
08/17/1971,     98.760,    101.000,     98.490,     99.990,             0 
08/18/1971,     99.990,    100.190,     98.060,     98.600,             0 
08/19/1971,     98.600,     99.070,     97.350,     98.160,             0 
08/20/1971,     98.160,     98.940,     97.520,     98.330,             0 
08/23/1971,     98.330,     99.960,     98.090,     99.250,             0 
08/24/1971,      99.25,     101.02,      99.15,     100.40,             0 
08/25/1971,     100.40,     101.51,      99.77,     100.41,             0 
08/26/1971,     100.41,     101.12,      99.40,     100.24,             0 
08/27/1971,     100.24,     101.22,      99.76,     100.48,             0 
08/30/1971,    100.480,    100.890,     99.170,     99.520,             0 
08/31/1971,     99.520,     99.760,     98.320,     99.030,             0 
09/01/1971,     99.030,     99.840,     98.500,     99.070,             0 
09/02/1971,     99.070,     99.800,     98.520,     99.290,             0 
09/03/1971,      99.29,     100.93,      99.10,     100.69,             0 
09/07/1971,     100.69,     102.25,     100.43,     101.15,             0 
09/08/1971,     101.15,     101.94,     100.52,     101.34,             0 
09/09/1971,     101.34,     101.88,     100.38,     100.80,             0 
09/10/1971,     100.80,     101.01,      99.69,     100.42,             0 
09/13/1971,     100.42,     100.84,      99.49,     100.07,             0 
09/14/1971,    100.070,    100.350,     98.990,     99.340,             0 
09/15/1971,     99.340,    100.240,     98.790,     99.770,             0 
09/16/1971,     99.770,    100.350,     99.070,     99.960,             0 
09/17/1971,     99.960,    100.520,     99.260,     99.960,             0 
09/20/1971,     99.960,    100.400,     99.140,     99.680,             0 
09/21/1971,     99.680,    100.080,     98.710,     99.340,             0 
09/22/1971,     99.340,     99.720,     98.150,     98.470,             0 
09/23/1971,     98.470,     99.120,     97.610,     98.380,             0 
09/24/1971,     98.380,     99.350,     97.780,     98.150,             0 
09/27/1971,     98.150,     98.410,     96.970,     97.620,             0 
09/28/1971,     97.620,     98.550,     97.120,     97.880,             0 
09/29/1971,     97.880,     98.510,     97.290,     97.900,             0 
09/30/1971,     97.900,     98.970,     97.480,     98.340,             0 
10/01/1971,     98.340,     99.490,     97.960,     98.930,             0 
10/04/1971,     98.930,    100.040,     98.620,     99.210,             0 
10/05/1971,     99.210,     99.780,     98.340,     99.110,             0 
10/06/1971,     99.110,    100.130,     98.490,     99.820,             0 
10/07/1971,      99.82,     100.96,      99.42,     100.02,             0 
10/08/1971,    100.020,    100.300,     98.870,     99.360,             0 
